raceId,driverId,constructorId,grid,position,points,fastestLap,fastestLapSpeed,statusId
811,681,141,20,\N,0.0,\N,\N,5
811,703,144,19,\N,0.0,\N,\N,7
812,578,6,7,1,8.0,\N,\N,1
812,579,105,4,2,7.0,\N,\N,1
812,498,105,5,3,4.0,\N,\N,1
812,647,6,1,4,3.0,\N,\N,1
812,642,6,6,5,2.0,\N,\N,1
812,633,6,3,6,0.0,\N,\N,1
812,640,105,9,7,0.0,\N,\N,12
812,627,6,10,8,0.0,\N,\N,14
812,670,105,8,9,0.0,\N,\N,15
812,554,128,22,10,0.0,\N,\N,15
812,619,87,12,11,0.0,\N,\N,15
812,660,125,21,12,0.0,\N,\N,17
812,581,133,17,13,0.0,\N,\N,18
812,704,133,18,14,0.0,\N,\N,88
812,589,127,25,15,0.0,\N,\N,50
812,697,105,2,\N,0.0,\N,\N,5
812,475,87,13,\N,0.0,\N,\N,8
812,669,125,11,\N,0.0,\N,\N,24
812,625,127,15,\N,0.0,\N,\N,5
812,663,87,14,\N,0.0,\N,\N,67
812,427,128,23,\N,0.0,\N,\N,7
812,651,133,16,\N,0.0,\N,\N,8
812,501,128,20,\N,0.0,\N,\N,5
812,643,128,24,\N,0.0,\N,\N,109
812,456,125,19,\N,0.0,\N,\N,80
813,647,6,1,1,8.5,\N,\N,1
813,579,105,4,2,6.0,\N,\N,1
813,642,6,5,3,4.0,\N,\N,12
813,498,105,2,4,3.5,\N,\N,12
813,578,6,3,5,2.0,\N,\N,13
813,697,105,16,6,0.0,\N,\N,18
813,669,125,19,7,0.0,\N,\N,18
813,663,87,11,8,0.0,\N,\N,88
813,687,87,14,9,0.0,\N,\N,45
813,627,6,24,10,0.0,\N,\N,55
813,706,87,15,\N,0.0,\N,\N,20
813,666,125,10,\N,0.0,\N,\N,86
813,633,6,6,\N,0.0,\N,\N,109
813,670,105,7,\N,0.0,\N,\N,5
813,689,87,21,\N,0.0,\N,\N,25
813,581,133,23,\N,0.0,\N,\N,20
813,486,133,27,\N,0.0,\N,\N,8
813,456,125,28,\N,0.0,\N,\N,36
813,640,105,26,\N,0.0,\N,\N,8
813,651,133,12,\N,0.0,\N,\N,8
813,554,128,22,\N,0.0,\N,\N,48
813,707,125,20,\N,0.0,\N,\N,80
813,427,128,8,\N,0.0,\N,\N,109
813,708,133,17,\N,0.0,\N,\N,8
813,501,128,9,\N,0.0,\N,\N,10
813,664,125,13,\N,0.0,\N,\N,31
813,705,87,25,\N,0.0,\N,\N,69
814,642,6,3,1,8.0,\N,\N,1
814,579,105,2,2,6.0,\N,\N,1
814,578,6,4,3,4.0,\N,\N,1
814,697,105,7,4,3.0,\N,\N,1
814,640,105,11,5,2.0,\N,\N,11
814,475,87,12,6,0.0,\N,\N,11
814,680,6,19,7,0.0,\N,\N,11
814,647,6,1,8,0.0,\N,\N,11
814,478,144,14,9,0.0,\N,\N,11
814,627,6,22,10,0.0,\N,\N,11
814,690,87,20,11,0.0,\N,\N,12
814,692,144,28,12,0.0,\N,\N,12
814,664,125,16,13,0.0,\N,\N,12
814,710,145,26,14,0.0,\N,\N,12
814,709,145,32,15,0.0,\N,\N,13
814,455,144,29,16,0.0,\N,\N,14
814,633,6,6,\N,0.0,\N,\N,5
814,689,87,17,\N,0.0,\N,\N,5
814,670,105,8,\N,0.0,\N,\N,22
814,431,146,24,\N,0.0,\N,\N,43
814,660,125,25,\N,0.0,\N,\N,31
814,711,144,34,\N,0.0,\N,\N,31
814,712,144,18,\N,0.0,\N,\N,31
814,554,128,9,\N,0.0,\N,\N,6
814,501,128,10,\N,0.0,\N,\N,5
814,669,125,15,\N,0.0,\N,\N,22
814,713,147,21,\N,0.0,\N,\N,31
814,714,6,27,\N,0.0,\N,\N,31
814,715,147,30,\N,0.0,\N,\N,31
814,427,128,5,\N,0.0,\N,\N,24
814,456,125,13,\N,0.0,\N,\N,5
814,716,144,33,\N,0.0,\N,\N,31
814,717,147,23,\N,0.0,\N,\N,31
814,718,144,31,\N,0.0,\N,\N,48
815,647,6,2,1,9.0,\N,\N,1
815,642,6,3,2,6.0,\N,\N,1
815,578,6,7,3,4.0,\N,\N,1
815,579,105,1,4,1.5,\N,\N,11
815,691,105,11,5,2.0,\N,\N,13
815,633,6,6,6,0.0,\N,\N,13
815,663,87,9,7,0.0,\N,\N,13
815,720,6,19,8,0.0,\N,\N,111
815,719,133,18,9,0.0,\N,\N,116
815,622,105,20,\N,0.0,\N,\N,6
815,640,105,8,\N,0.0,\N,\N,7
815,670,105,5,\N,0.0,\N,\N,5
815,427,128,4,\N,0.0,\N,\N,109
815,554,128,12,\N,0.0,\N,\N,51
815,697,105,10,\N,0.0,\N,\N,5
815,651,133,15,\N,0.0,\N,\N,5
815,721,6,17,\N,0.0,\N,\N,5
815,632,133,16,\N,0.0,\N,\N,5
815,680,6,13,\N,0.0,\N,\N,20
815,627,6,14,\N,0.0,\N,\N,20
816,579,105,2,1,9.0,\N,\N,1
816,642,6,3,2,6.0,\N,\N,1
816,633,6,5,3,4.0,\N,\N,11
816,578,6,6,4,3.0,\N,\N,11
816,427,128,8,5,2.0,\N,\N,11
816,643,128,16,6,0.0,\N,\N,13
816,644,105,12,7,0.0,\N,\N,14
816,620,6,11,8,0.0,\N,\N,15
816,501,128,15,9,0.0,\N,\N,15
816,589,127,25,10,0.0,\N,\N,18
816,669,105,23,11,0.0,\N,\N,18
816,689,87,24,12,0.0,\N,\N,88
816,475,87,10,13,0.0,\N,\N,88
816,717,147,29,14,0.0,\N,\N,53
816,704,133,28,15,0.0,\N,\N,53
816,627,6,17,16,0.0,\N,\N,112
816,647,6,1,\N,0.0,\N,\N,3
816,697,105,7,\N,0.0,\N,\N,60
816,670,105,4,\N,0.0,\N,\N,3
816,640,105,9,\N,0.0,\N,\N,5
816,486,125,22,\N,0.0,\N,\N,62
816,663,87,19,\N,0.0,\N,\N,62
816,664,125,18,\N,0.0,\N,\N,62
816,722,6,20,\N,0.0,\N,\N,5
816,456,125,14,\N,0.0,\N,\N,37
816,622,105,21,\N,0.0,\N,\N,5
816,625,127,13,\N,0.0,\N,\N,5
816,667,133,26,\N,0.0,\N,\N,5
816,660,125,30,\N,0.0,\N,\N,69
816,651,133,27,\N,0.0,\N,\N,5
817,641,6,2,1,9.0,\N,\N,1
817,723,6,5,2,6.0,\N,\N,1
817,554,128,7,3,4.0,\N,\N,11
817,663,148,13,4,3.0,\N,\N,12
817,689,87,15,5,2.0,\N,\N,13
817,640,105,8,6,0.0,\N,\N,14
817,721,6,19,7,0.0,\N,\N,16
817,688,87,17,8,0.0,\N,\N,17
817,669,141,11,\N,0.0,\N,\N,5
817,609,6,4,\N,0.0,\N,\N,121
817,501,105,18,\N,0.0,\N,\N,5
817,475,133,9,\N,0.0,\N,\N,54
817,651,133,12,\N,0.0,\N,\N,54
817,626,128,3,\N,0.0,\N,\N,21
817,642,6,1,\N,0.0,\N,\N,121
817,581,133,6,\N,0.0,\N,\N,86
817,725,133,10,\N,0.0,\N,\N,86
817,717,147,14,\N,0.0,\N,\N,5
817,724,144,16,\N,0.0,\N,\N,95
817,627,6,20,\N,0.0,\N,\N,3
817,720,141,21,\N,0.0,\N,\N,121
818,526,114,7,1,8.0,\N,\N,1
818,509,113,10,2,6.0,\N,\N,1
818,611,113,5,3,4.0,\N,\N,1
818,518,110,6,4,3.0,\N,\N,1
818,656,113,20,5,2.0,\N,\N,1
818,525,113,21,6,0.0,\N,\N,1
818,592,113,23,7,0.0,\N,\N,1
818,726,113,14,8,0.0,\N,\N,1
818,629,113,9,9,0.0,\N,\N,1
818,593,113,31,10,0.0,\N,\N,1
818,658,113,3,11,0.0,\N,\N,1
818,727,107,26,12,0.0,\N,\N,1
818,728,113,16,13,0.0,\N,\N,1
818,729,129,15,14,0.0,\N,\N,1
818,730,149,13,15,0.0,\N,\N,13
818,513,111,24,16,0.0,\N,\N,17
818,657,113,8,17,1.0,\N,\N,38
818,521,113,11,18,0.0,\N,\N,53
818,731,110,12,19,0.0,\N,\N,116
818,675,110,28,20,0.0,\N,\N,116
818,732,113,33,21,0.0,\N,\N,114
818,677,139,29,\N,0.0,\N,\N,44
818,449,113,22,\N,0.0,\N,\N,51
818,529,150,30,\N,0.0,\N,\N,51
818,699,113,4,\N,0.0,\N,\N,126
818,628,113,32,\N,0.0,\N,\N,24
818,615,113,1,\N,0.0,\N,\N,101
818,520,113,18,\N,0.0,\N,\N,43
818,702,113,25,\N,0.0,\N,\N,7
818,733,113,27,\N,0.0,\N,\N,126
818,647,6,19,\N,0.0,\N,\N,36
818,734,129,17,\N,0.0,\N,\N,6
818,612,113,2,\N,0.0,\N,\N,94
819,647,6,1,1,9.0,\N,\N,1
819,642,6,2,2,6.0,\N,\N,1
819,626,128,4,3,4.0,\N,\N,1
819,578,87,6,4,3.0,\N,\N,11
819,632,133,8,5,2.0,\N,\N,12
819,689,87,9,6,0.0,\N,\N,12
819,735,6,13,7,0.0,\N,\N,13
819,660,128,19,8,0.0,\N,\N,13
819,688,87,12,9,0.0,\N,\N,13
819,669,141,18,10,0.0,\N,\N,14
819,651,133,14,11,0.0,\N,\N,14
819,736,133,20,12,0.0,\N,\N,14
819,703,144,21,13,0.0,\N,\N,15
819,737,141,22,14,0.0,\N,\N,16
819,738,133,16,15,0.0,\N,\N,16
819,739,152,15,\N,0.0,\N,\N,5
819,641,6,3,\N,0.0,\N,\N,3
819,554,128,5,\N,0.0,\N,\N,3
819,663,148,7,\N,0.0,\N,\N,20
819,627,6,17,\N,0.0,\N,\N,7
819,581,133,11,\N,0.0,\N,\N,86
819,475,151,10,\N,0.0,\N,\N,5
820,647,6,1,1,9.0,\N,\N,1
820,642,6,2,2,6.0,\N,\N,11
820,641,6,3,3,4.0,\N,\N,12
820,626,128,5,4,3.0,\N,\N,13
820,427,141,6,5,2.0,\N,\N,15
820,581,133,8,6,0.0,\N,\N,17
820,554,128,4,7,0.0,\N,\N,17
820,741,105,18,8,0.0,\N,\N,17
820,651,133,14,9,0.0,\N,\N,17
820,704,133,10,10,0.0,\N,\N,19
820,723,6,17,11,0.0,\N,\N,45
820,740,6,16,12,0.0,\N,\N,111
820,669,128,7,\N,0.0,\N,\N,109
820,578,87,15,\N,0.0,\N,\N,80
820,640,105,12,\N,0.0,\N,\N,23
820,687,126,13,\N,0.0,\N,\N,8
820,627,6,9,\N,0.0,\N,\N,5
820,660,141,20,\N,0.0,\N,\N,5
820,501,105,11,\N,0.0,\N,\N,6
820,722,6,19,\N,0.0,\N,\N,5
821,647,6,2,1,9.0,\N,\N,1
821,641,6,3,2,6.0,\N,\N,11
821,578,87,7,3,4.0,\N,\N,12
821,742,125,8,4,3.0,\N,\N,12
821,743,125,9,5,2.0,\N,\N,13
821,642,6,1,6,0.0,\N,\N,13
821,686,87,6,7,0.0,\N,\N,13
821,456,6,19,8,0.0,\N,\N,13
821,744,125,5,9,0.0,\N,\N,13
821,687,6,20,10,0.0,\N,\N,14
821,669,128,10,11,0.0,\N,\N,14
821,745,126,12,12,0.0,\N,\N,15
821,723,6,15,13,0.0,\N,\N,15
821,660,141,23,14,0.0,\N,\N,16
821,651,133,29,15,0.0,\N,\N,16
821,664,125,17,16,0.0,\N,\N,16
821,501,105,32,17,0.0,\N,\N,17
821,746,105,28,18,0.0,\N,\N,18
821,640,105,31,19,0.0,\N,\N,19
821,688,87,18,20,0.0,\N,\N,19
821,705,148,25,21,0.0,\N,\N,88
821,689,87,13,22,0.0,\N,\N,116
821,581,133,14,\N,0.0,\N,\N,80
821,708,133,11,\N,0.0,\N,\N,5
821,475,151,16,\N,0.0,\N,\N,5
821,427,128,21,\N,0.0,\N,\N,6
821,738,133,26,\N,0.0,\N,\N,5
821,747,87,22,\N,0.0,\N,\N,5
821,626,128,4,\N,0.0,\N,\N,8
821,721,6,24,\N,0.0,\N,\N,23
821,748,105,27,\N,0.0,\N,\N,23
821,749,152,0,\N,0.0,\N,\N,54
822,647,6,1,1,9.0,\N,\N,1
822,642,6,2,2,6.0,\N,\N,1
822,723,6,6,3,4.0,\N,\N,1
822,641,6,5,4,3.0,\N,\N,11
822,554,128,11,5,2.0,\N,\N,11
822,736,6,17,6,0.0,\N,\N,12
822,751,144,12,7,0.0,\N,\N,12
822,724,144,15,8,0.0,\N,\N,12
822,752,147,22,9,0.0,\N,\N,13
822,660,133,32,10,0.0,\N,\N,13
822,753,144,8,11,0.0,\N,\N,14
822,709,145,29,12,0.0,\N,\N,14
822,626,128,4,\N,0.0,\N,\N,3
822,712,147,9,\N,0.0,\N,\N,31
822,738,133,14,\N,0.0,\N,\N,6
822,750,144,19,\N,0.0,\N,\N,5
822,754,145,25,\N,0.0,\N,\N,31
822,715,145,30,\N,0.0,\N,\N,80
822,748,105,26,\N,0.0,\N,\N,109
822,710,145,23,\N,0.0,\N,\N,31
822,755,6,24,\N,0.0,\N,\N,22
822,749,152,21,\N,0.0,\N,\N,51
822,427,128,3,\N,0.0,\N,\N,3
822,756,144,7,\N,0.0,\N,\N,6
822,697,105,10,\N,0.0,\N,\N,2
822,632,133,13,\N,0.0,\N,\N,6
822,692,144,18,\N,0.0,\N,\N,31
822,757,144,20,\N,0.0,\N,\N,31
822,722,6,27,\N,0.0,\N,\N,23
822,746,105,16,\N,0.0,\N,\N,31
823,647,6,1,1,9.0,\N,\N,1
823,642,6,2,2,6.0,\N,\N,1
823,633,6,4,3,4.0,\N,\N,1
823,578,87,3,4,3.0,\N,\N,12
823,626,128,6,5,2.0,\N,\N,13
823,427,128,5,6,0.0,\N,\N,13
823,708,133,10,7,0.0,\N,\N,15
823,651,133,9,8,0.0,\N,\N,16
823,622,105,16,9,0.0,\N,\N,17
823,663,148,7,\N,0.0,\N,\N,67
823,475,151,18,\N,0.0,\N,\N,5
823,758,133,14,\N,0.0,\N,\N,62
823,744,125,13,\N,0.0,\N,\N,51
823,735,6,17,\N,0.0,\N,\N,5
823,632,141,11,\N,0.0,\N,\N,8
823,554,128,6,\N,0.0,\N,\N,10
823,759,105,15,\N,0.0,\N,\N,24
823,746,105,12,\N,0.0,\N,\N,109
824,647,6,1,1,8.5,\N,\N,1
824,498,105,5,2,6.5,\N,\N,1
824,633,6,2,3,4.0,\N,\N,1
824,642,6,3,4,3.0,\N,\N,1
824,697,105,13,5,2.0,\N,\N,11
824,609,6,8,6,0.0,\N,\N,11
824,641,6,6,7,0.0,\N,\N,13
824,622,105,18,8,0.0,\N,\N,14
824,663,87,15,9,0.0,\N,\N,14
824,627,6,17,10,0.0,\N,\N,15
824,748,105,23,11,0.0,\N,\N,15
824,742,125,19,12,0.0,\N,\N,16
824,688,87,20,13,0.0,\N,\N,17
824,626,128,7,14,0.0,\N,\N,19
824,689,87,12,15,0.0,\N,\N,55
824,475,125,1,\N,0.0,\N,\N,22
824,746,105,25,\N,0.0,\N,\N,5
824,554,128,11,\N,0.0,\N,\N,5
824,578,87,12,\N,0.0,\N,\N,62
824,762,105,16,\N,0.0,\N,\N,5
824,427,128,4,\N,0.0,\N,\N,5
824,664,125,2,\N,0.0,\N,\N,22
824,723,6,16,\N,0.0,\N,\N,5
824,625,127,10,\N,0.0,\N,\N,6
824,735,6,0,\N,0.0,\N,\N,81
824,761,105,0,\N,0.0,\N,\N,81
824,640,105,0,\N,0.0,\N,\N,81
824,581,133,0,\N,0.0,\N,\N,81
824,687,6,0,\N,0.0,\N,\N,81
824,738,133,0,\N,0.0,\N,\N,81
824,749,152,0,\N,0.0,\N,\N,81
824,651,133,0,\N,0.0,\N,\N,81
824,717,6,0,\N,0.0,\N,\N,81
824,760,153,0,\N,0.0,\N,\N,81
824,660,141,0,\N,0.0,\N,\N,81
825,579,51,1,1,9.0,\N,\N,1
825,641,6,6,2,6.0,\N,\N,1
825,642,51,2,3,4.0,\N,\N,1
825,763,51,4,4,3.0,\N,\N,11
825,640,51,5,5,2.0,\N,\N,12
825,647,6,7,6,0.0,\N,\N,12
825,589,105,19,7,0.0,\N,\N,12
825,475,133,14,8,0.0,\N,\N,12
825,627,154,8,9,0.0,\N,\N,13
825,741,154,12,10,0.0,\N,\N,13
825,723,6,10,11,0.0,\N,\N,13
825,501,105,17,12,0.0,\N,\N,14
825,660,154,18,13,0.0,\N,\N,17
825,764,154,21,14,0.0,\N,\N,45
825,687,6,9,\N,0.0,\N,\N,3
825,765,154,11,\N,0.0,\N,\N,3
825,725,133,20,\N,0.0,\N,\N,121
825,704,154,15,\N,0.0,\N,\N,80
825,633,6,3,\N,0.0,\N,\N,3
825,498,154,13,\N,0.0,\N,\N,94
825,721,144,16,\N,0.0,\N,\N,69
826,766,113,2,1,9.0,\N,\N,1
826,673,113,7,2,6.0,\N,\N,1
826,658,113,3,3,2.0,\N,\N,1
826,612,149,31,4,3.0,\N,\N,1
826,734,134,29,5,2.0,\N,\N,1
826,731,119,17,6,0.0,\N,\N,1
826,767,113,24,7,0.0,\N,\N,17
826,518,150,4,8,0.0,\N,\N,127
826,529,150,9,\N,0.0,\N,\N,20
826,699,113,1,\N,0.0,\N,\N,31
826,534,113,22,\N,0.0,\N,\N,5
826,611,113,12,\N,0.0,\N,\N,5
826,729,113,16,\N,0.0,\N,\N,5
826,768,150,5,\N,0.0,\N,\N,3
826,654,114,14,\N,0.0,\N,\N,5
826,653,135,27,\N,0.0,\N,\N,109
826,615,113,11,\N,0.0,\N,\N,8
826,700,113,15,\N,0.0,\N,\N,42
826,769,155,33,\N,0.0,\N,\N,8
826,521,156,19,\N,0.0,\N,\N,42
826,593,113,8,\N,0.0,\N,\N,121
826,770,113,10,\N,0.0,\N,\N,5
826,526,113,6,\N,0.0,\N,\N,5
826,630,134,32,\N,0.0,\N,\N,25
826,733,113,28,\N,0.0,\N,\N,80
826,771,113,13,\N,0.0,\N,\N,121
826,449,139,25,\N,0.0,\N,\N,108
826,629,113,18,\N,0.0,\N,\N,109
826,657,111,20,\N,0.0,\N,\N,44
826,726,110,21,\N,0.0,\N,\N,7
826,772,150,23,\N,0.0,\N,\N,5
826,732,105,26,\N,0.0,\N,\N,95
826,728,107,30,\N,0.0,\N,\N,7
827,642,51,2,1,8.0,\N,\N,1
827,647,6,4,2,6.0,\N,\N,1
827,633,6,3,3,4.0,\N,\N,1
827,627,154,7,4,3.0,\N,\N,12
827,704,154,8,5,2.0,\N,\N,12
827,429,154,12,6,0.0,\N,\N,13
827,660,154,11,7,0.0,\N,\N,13
827,773,154,13,8,0.0,\N,\N,14
827,579,51,1,9,1.0,\N,\N,14
827,589,154,9,\N,0.0,\N,\N,5
827,763,51,6,\N,0.0,\N,\N,21
827,641,6,5,\N,0.0,\N,\N,7
827,741,154,10,\N,0.0,\N,\N,7
828,786,51,7,1,4.0,\N,\N,1
828,647,6,6,2,3.0,\N,\N,1
828,633,6,4,3,4.0,\N,\N,13
828,686,6,9,4,3.0,\N,\N,14
828,642,51,2,5,2.0,\N,\N,14
828,589,154,8,6,0.0,\N,\N,16
828,704,154,11,7,0.0,\N,\N,16
828,774,154,14,8,0.0,\N,\N,18
828,764,154,19,9,0.0,\N,\N,45
828,763,51,5,10,0.0,\N,\N,124
828,579,51,1,11,0.0,\N,\N,115
828,660,154,12,\N,0.0,\N,\N,3
828,627,154,13,\N,0.0,\N,\N,7
828,741,154,10,\N,0.0,\N,\N,5
828,775,141,17,\N,0.0,\N,\N,5
828,501,105,22,\N,0.0,\N,\N,25
828,427,141,18,\N,0.0,\N,\N,5
828,647,6,3,\N,0.0,\N,\N,6
828,609,141,21,\N,0.0,\N,\N,5
828,626,141,23,\N,0.0,\N,\N,5
828,670,105,15,\N,0.0,\N,\N,5
828,640,105,16,\N,0.0,\N,\N,7
828,687,6,20,\N,0.0,\N,\N,5
829,498,6,1,1,8.0,\N,\N,1
829,579,51,2,2,6.0,\N,\N,1
829,633,6,5,3,4.0,\N,\N,12
829,697,51,7,4,3.0,\N,\N,13
829,686,66,20,5,2.0,\N,\N,15
829,763,51,6,6,0.0,\N,\N,16
829,661,66,19,7,0.0,\N,\N,16
829,778,151,12,8,0.0,\N,\N,16
829,687,6,8,9,0.0,\N,\N,17
829,627,154,9,10,0.0,\N,\N,17
829,619,151,10,11,0.0,\N,\N,18
829,708,154,11,12,0.0,\N,\N,19
829,660,154,14,13,0.0,\N,\N,88
829,642,51,3,\N,1.0,\N,\N,8
829,776,126,18,\N,0.0,\N,\N,62
829,647,6,4,\N,0.0,\N,\N,6
829,777,105,16,\N,0.0,\N,\N,44
829,747,105,15,\N,0.0,\N,\N,5
829,589,154,13,\N,0.0,\N,\N,23
829,779,105,17,\N,0.0,\N,\N,21
830,647,6,1,1,8.0,\N,\N,1
830,579,51,3,2,7.0,\N,\N,1
830,498,6,2,3,4.0,\N,\N,1
830,633,6,5,4,3.0,\N,\N,1
830,641,6,6,5,2.0,\N,\N,1
830,723,6,8,6,0.0,\N,\N,11
830,626,141,9,7,0.0,\N,\N,11
830,627,154,15,8,0.0,\N,\N,11
830,773,154,19,9,0.0,\N,\N,12
830,680,154,22,10,0.0,\N,\N,12
830,660,154,18,11,0.0,\N,\N,13
830,704,154,11,\N,0.0,\N,\N,3
830,427,141,14,\N,0.0,\N,\N,5
830,697,51,10,\N,0.0,\N,\N,121
830,708,154,20,\N,0.0,\N,\N,51
830,756,51,7,\N,0.0,\N,\N,3
830,609,141,12,\N,0.0,\N,\N,5
830,642,51,4,\N,0.0,\N,\N,25
830,741,154,21,\N,0.0,\N,\N,6
830,589,154,13,\N,0.0,\N,\N,80
830,780,105,17,\N,0.0,\N,\N,5
830,640,105,16,\N,0.0,\N,\N,5
831,647,6,3,1,8.0,\N,\N,1
831,498,6,4,2,6.0,\N,\N,1
831,697,51,7,3,2.0,\N,\N,11
831,633,6,5,4,3.0,\N,\N,11
831,641,6,6,5,2.0,\N,\N,12
831,609,141,11,6,0.0,\N,\N,16
831,627,154,15,7,0.0,\N,\N,17
831,704,154,14,8,0.0,\N,\N,18
831,762,127,18,9,0.0,\N,\N,53
831,579,51,1,\N,0.0,\N,\N,5
831,427,141,12,\N,0.0,\N,\N,5
831,626,141,13,\N,0.0,\N,\N,5
831,589,154,17,\N,0.0,\N,\N,80
831,773,154,20,\N,0.0,\N,\N,5
831,680,154,22,\N,0.0,\N,\N,25
831,642,51,2,\N,0.0,\N,\N,5
831,660,154,21,\N,0.0,\N,\N,94
831,640,51,9,\N,0.0,\N,\N,126
831,687,6,19,\N,0.0,\N,\N,121
831,622,6,16,\N,0.0,\N,\N,7
831,686,66,8,\N,0.0,\N,\N,54
831,781,66,10,\N,0.0,\N,\N,54
832,579,51,2,1,9.0,\N,\N,1
832,498,6,3,2,6.0,\N,\N,1
832,642,51,4,3,4.0,\N,\N,1
832,647,6,1,4,3.0,\N,\N,12
832,697,51,8,5,2.0,\N,\N,12
832,640,51,6,6,0.0,\N,\N,14
832,627,154,20,7,0.0,\N,\N,16
832,741,154,13,8,0.0,\N,\N,17
832,626,141,9,9,0.0,\N,\N,17
832,580,105,17,10,0.0,\N,\N,88
832,633,6,5,\N,0.0,\N,\N,80
832,609,141,10,\N,0.0,\N,\N,5
832,660,154,15,\N,0.0,\N,\N,3
832,641,6,7,\N,0.0,\N,\N,36
832,427,141,11,\N,0.0,\N,\N,5
832,783,154,16,\N,0.0,\N,\N,5
832,704,154,14,\N,0.0,\N,\N,3
832,589,154,12,\N,0.0,\N,\N,80
832,669,105,19,\N,0.0,\N,\N,5
832,782,105,18,\N,0.0,\N,\N,5
833,642,51,1,1,9.0,\N,\N,1
833,786,51,2,2,6.0,\N,\N,1
833,686,51,4,3,4.0,\N,\N,1
833,704,154,6,4,3.0,\N,\N,12
833,627,154,9,5,2.0,\N,\N,12
833,619,151,13,6,0.0,\N,\N,13
833,787,151,15,7,0.0,\N,\N,13
833,741,154,14,8,0.0,\N,\N,15
833,784,105,16,9,0.0,\N,\N,16
833,778,105,20,10,0.0,\N,\N,16
833,660,154,21,11,0.0,\N,\N,16
833,579,51,3,\N,0.0,\N,\N,44
833,776,126,19,\N,0.0,\N,\N,62
833,669,105,5,\N,0.0,\N,\N,60
833,747,105,18,\N,0.0,\N,\N,5
833,785,126,17,\N,0.0,\N,\N,7
833,640,105,8,\N,0.0,\N,\N,5
833,589,105,11,\N,0.0,\N,\N,8
833,789,154,7,\N,0.0,\N,\N,51
833,661,151,10,\N,0.0,\N,\N,6
833,790,151,12,\N,0.0,\N,\N,126
834,579,51,1,1,9.0,\N,\N,1
834,647,6,7,2,6.0,\N,\N,11
834,589,105,8,3,4.0,\N,\N,12
834,793,6,9,4,3.0,\N,\N,13
834,669,105,15,5,2.0,\N,\N,15
834,619,151,16,6,0.0,\N,\N,16
834,660,154,19,7,0.0,\N,\N,16
834,633,6,6,\N,0.0,\N,\N,109
834,741,154,4,\N,0.0,\N,\N,44
834,498,105,3,\N,0.0,\N,\N,3
834,642,51,2,\N,0.0,\N,\N,3
834,786,51,5,\N,0.0,\N,\N,3
834,627,154,10,\N,0.0,\N,\N,3
834,626,141,11,\N,0.0,\N,\N,3
834,640,105,12,\N,0.0,\N,\N,3
834,427,141,13,\N,0.0,\N,\N,3
834,787,151,14,\N,0.0,\N,\N,3
834,762,105,17,\N,0.0,\N,\N,3
834,501,87,20,\N,0.0,\N,\N,4
834,687,6,21,\N,0.0,\N,\N,5
834,792,105,18,\N,0.0,\N,\N,3
835,593,113,5,1,9.0,\N,\N,1
835,701,150,10,2,6.0,\N,\N,11
835,768,150,3,3,4.0,\N,\N,11
835,770,113,12,4,3.0,\N,\N,11
835,794,113,9,5,1.0,\N,\N,12
835,766,119,23,6,0.0,\N,\N,12
835,654,113,1,7,0.0,\N,\N,13
835,726,110,4,8,0.0,\N,\N,13
835,555,138,19,9,0.0,\N,\N,13
835,559,113,11,10,0.0,\N,\N,13
835,795,156,16,11,0.0,\N,\N,15
835,518,129,13,12,0.0,\N,\N,15
835,772,113,26,13,0.0,\N,\N,16
835,658,113,6,14,0.0,\N,\N,20
835,526,110,24,15,0.0,\N,\N,18
835,520,157,31,16,0.0,\N,\N,88
835,653,116,27,17,0.0,\N,\N,88
835,732,113,33,18,0.0,\N,\N,88
835,771,113,20,19,0.0,\N,\N,45
835,677,105,14,20,0.0,\N,\N,55
835,659,113,15,21,0.0,\N,\N,53
835,796,158,29,22,0.0,\N,\N,112
835,797,159,30,23,0.0,\N,\N,20
835,509,160,28,24,0.0,\N,\N,116
835,731,105,21,\N,0.0,\N,\N,70
835,729,162,22,\N,0.0,\N,\N,7
835,798,161,17,\N,0.0,\N,\N,51
835,615,113,2,\N,0.0,\N,\N,44
835,799,113,32,\N,0.0,\N,\N,126
835,611,113,25,\N,0.0,\N,\N,51
835,529,150,8,\N,0.0,\N,\N,67
835,537,107,18,\N,0.0,\N,\N,85
835,630,113,7,\N,0.0,\N,\N,44
836,642,51,2,1,9.0,\N,\N,1
836,786,51,3,2,6.0,\N,\N,1
836,627,154,10,3,4.0,\N,\N,11
836,669,105,8,4,3.0,\N,\N,12
836,697,105,12,5,2.0,\N,\N,12
836,640,105,11,6,0.0,\N,\N,12
836,800,105,15,7,0.0,\N,\N,13
836,501,154,18,8,0.0,\N,\N,13
836,589,105,16,9,0.0,\N,\N,13
836,660,154,14,10,0.0,\N,\N,14
836,780,105,17,11,0.0,\N,\N,17
836,579,51,1,\N,0.0,\N,\N,5
836,741,154,6,\N,0.0,\N,\N,6
836,789,154,9,\N,0.0,\N,\N,3
836,793,6,13,\N,0.0,\N,\N,22
836,633,6,4,\N,0.0,\N,\N,5
836,647,6,5,\N,0.0,\N,\N,94
836,704,154,7,\N,0.0,\N,\N,3
837,579,51,2,1,8.0,\N,\N,1
837,786,51,3,2,6.0,\N,\N,1
837,627,154,8,3,4.0,\N,\N,1
837,642,51,1,4,4.0,\N,\N,1
837,647,6,7,5,2.0,\N,\N,11
