time,url,fp1_date,fp1_time,fp2_date,fp2_time,fp3_date,fp3_time,quali_date,quali_time,sprint_date,sprint_time
\N,http://en.wikipedia.org/wiki/2000_United_States_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
\N,http://en.wikipedia.org/wiki/2000_Japanese_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
\N,http://en.wikipedia.org/wiki/2000_Malaysian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
\N,http://en.wikipedia.org/wiki/1999_Australian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
\N,http://en.wikipedia.org/wiki/1999_Brazilian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
\N,http://en.wikipedia.org/wiki/1999_San_Marino_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
\N,http://en.wikipedia.org/wiki/1999_Monaco_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
\N,http://en.wikipedia.org/wiki/1999_Spanish_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
\N,http://en.wikipedia.org/wiki/1999_Canadian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
\N,http://en.wikipedia.org/wiki/1999_French_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
\N,http://en.wikipedia.org/wiki/1999_British_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
\N,http://en.wikipedia.org/wiki/1999_Austrian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
\N,http://en.wikipedia.org/wiki/1999_German_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
\N,http://en.wikipedia.org/wiki/1999_Hungarian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
\N,http://en.wikipedia.org/wiki/1999_Belgian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
\N,http://en.wikipedia.org/wiki/1999_Italian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
\N,http://en.wikipedia.org/wiki/1999_European_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
\N,http://en.wikipedia.org/wiki/1999_Malaysian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
\N,http://en.wikipedia.org/wiki/1999_Japanese_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
\N,http://en.wikipedia.org/wiki/1998_Australian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
\N,http://en.wikipedia.org/wiki/1998_Brazilian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
\N,http://en.wikipedia.org/wiki/1998_Argentine_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
\N,http://en.wikipedia.org/wiki/1998_San_Marino_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
\N,http://en.wikipedia.org/wiki/1998_Spanish_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
\N,http://en.wikipedia.org/wiki/1998_Monaco_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
\N,http://en.wikipedia.org/wiki/1998_Canadian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
\N,http://en.wikipedia.org/wiki/1998_French_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
\N,http://en.wikipedia.org/wiki/1998_British_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
\N,http://en.wikipedia.org/wiki/1998_Austrian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
\N,http://en.wikipedia.org/wiki/1998_German_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
\N,http://en.wikipedia.org/wiki/1998_Hungarian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
\N,http://en.wikipedia.org/wiki/1998_Belgian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
\N,http://en.wikipedia.org/wiki/1998_Italian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
\N,http://en.wikipedia.org/wiki/1998_Luxembourg_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
\N,http://en.wikipedia.org/wiki/1998_Japanese_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
