resultId,number,positionText,positionOrder,laps,time,milliseconds,rank,fastestLapTime
14771,23,F,29,0,\N,\N,\N,\N
14772,43,F,30,0,\N,\N,\N,\N
14773,3,1,1,75,1:43:02.2,6182200,\N,\N
14774,5,2,2,75,+15.3,6197500,\N,\N
14775,2,3,3,75,+1:01.5,6243700,\N,\N
14776,11,4,4,75,+1:07.2,6249400,\N,\N
14777,12,5,5,74,\N,\N,\N,\N
14778,7,6,6,74,\N,\N,\N,\N
14779,6,7,7,74,\N,\N,\N,\N
14780,16,8,8,74,\N,\N,\N,\N
14781,8,9,9,74,\N,\N,\N,\N
14782,1,10,10,73,\N,\N,\N,\N
14783,28,11,11,73,\N,\N,\N,\N
14784,14,12,12,72,\N,\N,\N,\N
14785,26,13,13,69,\N,\N,\N,\N
14786,19,14,14,68,\N,\N,\N,\N
14787,15,R,15,64,\N,\N,\N,\N
14788,37,N,16,62,\N,\N,\N,\N
14789,33,R,17,57,\N,\N,\N,\N
14790,17,R,18,45,\N,\N,\N,\N
14791,9,R,19,36,\N,\N,\N,\N
14792,4,R,20,35,\N,\N,\N,\N
14793,20,R,21,25,\N,\N,\N,\N
14794,10,R,22,17,\N,\N,\N,\N
14795,23,R,23,6,\N,\N,\N,\N
14796,24,R,24,2,\N,\N,\N,\N
14797,27,R,25,0,\N,\N,\N,\N
14798,42,F,26,0,\N,\N,\N,\N
14799,18,F,27,0,\N,\N,\N,\N
14800,21,F,28,0,\N,\N,\N,\N
14801,208,F,29,0,\N,\N,\N,\N
14802,22,F,30,0,\N,\N,\N,\N
14803,29,F,31,0,\N,\N,\N,\N
14804,25,F,32,0,\N,\N,\N,\N
14805,35,F,33,0,\N,\N,\N,\N
14806,43,F,34,0,\N,\N,\N,\N
14807,11,1,1,14,1:41:35.0,6095000,\N,\N
14808,3,2,2,14,+50.7,6145700,\N,\N
14809,7,3,3,14,+1:23.3,6178300,\N,\N
14810,1,4,4,14,+1:24.2,6179200,\N,\N
14811,2,5,5,14,+1:25.0,6180000,\N,\N
14812,16,6,6,14,+2:18.1,6233100,\N,\N
14813,9,7,7,14,+2:58.7,6273700,\N,\N
14814,17,8,8,14,+3:25.9,6300900,\N,\N
14815,26,9,9,14,+3:26.4,6301400,\N,\N
14816,15,10,10,14,+4:17.7,6352700,\N,\N
14817,18,11,11,14,+5:17.7,6412700,\N,\N
14818,8,12,12,14,+6:26.3,6481300,\N,\N
14819,10,13,13,14,+8:43.1,6618100,\N,\N
14820,32,14,14,13,\N,\N,\N,\N
14821,33,15,15,12,\N,\N,\N,\N
14822,19,R,16,10,\N,\N,\N,\N
14823,24,R,17,10,\N,\N,\N,\N
14824,4,R,18,5,\N,\N,\N,\N
14825,20,R,19,5,\N,\N,\N,\N
14826,14,R,20,4,\N,\N,\N,\N
14827,22,R,21,4,\N,\N,\N,\N
14828,5,R,22,2,\N,\N,\N,\N
14829,21,R,23,2,\N,\N,\N,\N
14830,28,R,24,1,\N,\N,\N,\N
14831,12,R,25,0,\N,\N,\N,\N
14832,6,R,26,0,\N,\N,\N,\N
14833,37,F,27,0,\N,\N,\N,\N
14834,23,F,28,0,\N,\N,\N,\N
14835,27,F,29,0,\N,\N,\N,\N
14836,30,F,30,0,\N,\N,\N,\N
14837,30,F,31,0,\N,\N,\N,\N
14838,25,F,32,0,\N,\N,\N,\N
14839,7,1,1,54,1:28:44.72,5324720,\N,\N
14840,6,2,2,54,+42.92,5367640,\N,\N
14841,24,3,3,54,+1:01.54,5386260,\N,\N
14842,28,4,4,54,+1:09.39,5394110,\N,\N
14843,11,5,5,54,+1:13.08,5397800,\N,\N
14844,10,6,6,54,+1:13.82,5398540,\N,\N
14845,33,7,7,53,\N,\N,\N,\N
14846,17,8,8,52,\N,\N,\N,\N
14847,30,9,9,51,\N,\N,\N,\N
14848,23,10,10,50,\N,\N,\N,\N
14849,9,11,11,48,\N,\N,\N,\N
14850,26,12,12,48,\N,\N,\N,\N
14851,35,N,13,46,\N,\N,\N,\N
14852,1,R,14,45,\N,\N,\N,\N
14853,2,R,15,43,\N,\N,\N,\N
14854,4,R,16,42,\N,\N,\N,\N
14855,8,R,17,41,\N,\N,\N,\N
14856,5,R,18,37,\N,\N,\N,\N
14857,21,N,19,37,\N,\N,\N,\N
14858,20,R,20,24,\N,\N,\N,\N
14859,16,R,21,22,\N,\N,\N,\N
14860,14,R,22,22,\N,\N,\N,\N
14861,12,R,23,17,\N,\N,\N,\N
14862,27,R,24,14,\N,\N,\N,\N
14863,3,R,25,8,\N,\N,\N,\N
14864,31,F,26,0,\N,\N,\N,\N
14865,43,F,27,0,\N,\N,\N,\N
14866,18,F,28,0,\N,\N,\N,\N
14867,22,F,29,0,\N,\N,\N,\N
14868,19,F,30,0,\N,\N,\N,\N
14869,32,F,31,0,\N,\N,\N,\N
14870,1,1,1,52,1:22:56.6,4976600,\N,\N
14871,5,2,2,52,+0.8,4977400,\N,\N
14872,3,3,3,52,+24.7,5001300,\N,\N
14873,20,4,4,52,+1:27.7,5064300,\N,\N
14874,8,5,5,51,\N,\N,\N,\N
14875,6,6,6,51,\N,\N,\N,\N
14876,28,7,7,51,\N,\N,\N,\N
14877,26,8,8,51,\N,\N,\N,\N
14878,33,9,9,51,\N,\N,\N,\N
14879,16,10,10,50,\N,\N,\N,\N
14880,4,11,11,50,\N,\N,\N,\N
14881,11,R,12,40,\N,\N,\N,\N
14882,12,R,13,32,\N,\N,\N,\N
14883,2,R,14,30,\N,\N,\N,\N
14884,27,R,15,25,\N,\N,\N,\N
14885,21,R,16,22,\N,\N,\N,\N
14886,17,R,17,19,\N,\N,\N,\N
14887,10,R,18,16,\N,\N,\N,\N
14888,29,R,19,15,\N,\N,\N,\N
14889,7,R,20,12,\N,\N,\N,\N
14890,9,R,21,11,\N,\N,\N,\N
14891,15,R,22,3,\N,\N,\N,\N
14892,24,R,23,2,\N,\N,\N,\N
14893,37,R,24,1,\N,\N,\N,\N
14894,14,R,25,0,\N,\N,\N,\N
14895,19,F,26,0,\N,\N,\N,\N
14896,31,F,27,0,\N,\N,\N,\N
14897,18,F,28,0,\N,\N,\N,\N
14898,25,F,29,0,\N,\N,\N,\N
14899,30,F,30,0,\N,\N,\N,\N
14900,23,F,31,0,\N,\N,\N,\N
14901,5,1,1,80,1:40:26.136,6026136,\N,\N
14902,11,2,2,80,+13.034,6039170,\N,\N
14903,1,3,3,80,+14.494,6040630,\N,\N
14904,24,4,4,80,+15.669,6041805,\N,\N
14905,4,5,5,80,+55.322,6081458,\N,\N
14906,6,6,6,79,\N,\N,\N,\N
14907,55,7,7,79,\N,\N,\N,\N
14908,8,8,8,79,\N,\N,\N,\N
14909,7,9,9,79,\N,\N,\N,\N
14910,19,10,10,78,\N,\N,\N,\N
14911,27,11,11,78,\N,\N,\N,\N
14912,66,12,12,78,\N,\N,\N,\N
14913,2,13,13,78,\N,\N,\N,\N
14914,26,14,14,77,\N,\N,\N,\N
14915,21,15,15,74,\N,\N,\N,\N
14916,33,16,16,72,\N,\N,\N,\N
14917,15,N,17,70,\N,\N,\N,\N
14918,12,R,18,67,\N,\N,\N,\N
14919,16,R,19,65,\N,\N,\N,\N
14920,28,R,20,61,\N,\N,\N,\N
14921,14,N,21,60,\N,\N,\N,\N
14922,3,R,22,48,\N,\N,\N,\N
14923,17,R,23,46,\N,\N,\N,\N
14924,20,R,24,40,\N,\N,\N,\N
14925,50,R,25,33,\N,\N,\N,\N
14926,9,R,26,12,\N,\N,\N,\N
14927,18,F,27,0,\N,\N,\N,\N
14928,22,F,28,0,\N,\N,\N,\N
14929,10,F,29,0,\N,\N,\N,\N
14930,42,F,30,0,\N,\N,\N,\N
14931,7,1,1,59,1:40:21.439,6021439,\N,\N
14932,8,2,2,59,+10.735,6032174,\N,\N
14933,24,3,3,59,+1:10.384,6091823,\N,\N
14934,5,4,4,59,+1:17.753,6099192,\N,\N
14935,28,5,5,59,+1:25.804,6107243,\N,\N
14936,4,6,6,59,+1:27.506,6108945,\N,\N
14937,33,7,7,59,+1:30.012,6111451,\N,\N
14938,26,8,8,58,\N,\N,\N,\N
14939,15,9,9,57,\N,\N,\N,\N
14940,17,10,10,57,\N,\N,\N,\N
14941,11,11,11,55,\N,\N,\N,\N
14942,27,12,12,54,\N,\N,\N,\N
14943,1,R,13,52,\N,\N,\N,\N
14944,22,N,14,50,\N,\N,\N,\N
14945,16,N,15,47,\N,\N,\N,\N
14946,3,R,16,44,\N,\N,\N,\N
14947,20,R,17,43,\N,\N,\N,\N
14948,12,R,18,38,\N,\N,\N,\N
14949,21,R,19,31,\N,\N,\N,\N
14950,66,R,20,27,\N,\N,\N,\N
14951,18,W,21,25,\N,\N,\N,\N
14952,10,R,22,21,\N,\N,\N,\N
14953,19,R,23,9,\N,\N,\N,\N
14954,2,R,24,7,\N,\N,\N,\N
14955,31,D,25,6,\N,\N,\N,\N
14956,55,D,26,4,\N,\N,\N,\N
14957,6,R,27,4,\N,\N,\N,\N
14958,9,F,28,0,\N,\N,\N,\N
14959,42,F,29,0,\N,\N,\N,\N
14960,14,F,30,0,\N,\N,\N,\N
14961,2,1,1,96,1:56:18.22,6978220,\N,\N
14962,8,2,2,96,+4.69,6982910,\N,\N
14963,6,3,3,96,+33.19,7011410,\N,\N
14964,18,4,4,96,+42.57,7020790,\N,\N
14965,14,5,5,95,\N,\N,\N,\N
14966,12,6,6,95,\N,\N,\N,\N
14967,32,7,7,93,\N,\N,\N,\N
14968,16,8,8,92,\N,\N,\N,\N
14969,20,9,9,92,\N,\N,\N,\N
14970,22,10,10,90,\N,\N,\N,\N
14971,24,R,11,84,\N,\N,\N,\N
14972,30,R,12,79,\N,\N,\N,\N
14973,38,N,13,79,\N,\N,\N,\N
14974,4,R,14,67,\N,\N,\N,\N
14975,34,R,15,66,\N,\N,\N,\N
14976,10,R,16,16,\N,\N,\N,\N
14977,26,R,17,10,\N,\N,\N,\N
14978,28,R,18,10,\N,\N,\N,\N
14979,36,R,19,0,\N,\N,\N,\N
14980,1,1,1,40,1:43:55.6,6235600,\N,\N
14981,3,2,2,40,+13.5,6249100,\N,\N
14982,7,3,3,40,+1:46.4,6342000,\N,\N
14983,10,4,4,39,\N,\N,\N,\N
14984,9,5,5,39,\N,\N,\N,\N
14985,14,6,6,39,\N,\N,\N,\N
14986,19,7,7,39,\N,\N,\N,\N
14987,16,8,8,38,\N,\N,\N,\N
14988,20,9,9,38,\N,\N,\N,\N
14989,4,10,10,38,\N,\N,\N,\N
14990,17,11,11,38,\N,\N,\N,\N
14991,23,12,12,36,\N,\N,\N,\N
14992,15,R,13,23,\N,\N,\N,\N
14993,12,R,14,18,\N,\N,\N,\N
14994,6,R,15,9,\N,\N,\N,\N
14995,5,R,16,6,\N,\N,\N,\N
14996,11,R,17,6,\N,\N,\N,\N
14997,2,R,18,5,\N,\N,\N,\N
14998,18,R,19,5,\N,\N,\N,\N
14999,8,R,20,3,\N,\N,\N,\N
15000,3,1,1,79,1:43:11.07,6191070,\N,\N
15001,6,2,2,79,+24.55,6215620,\N,\N
15002,1,3,3,79,+25.06,6216130,\N,\N
15003,9,4,4,78,\N,\N,\N,\N
15004,5,5,5,77,\N,\N,\N,\N
15005,23,6,6,77,\N,\N,\N,\N
15006,18,7,7,77,\N,\N,\N,\N
15007,12,8,8,77,\N,\N,\N,\N
15008,7,9,9,75,\N,\N,\N,\N
15009,21,10,10,73,\N,\N,\N,\N
15010,2,11,11,73,\N,\N,\N,\N
15011,11,R,12,69,\N,\N,\N,\N
15012,26,N,13,67,\N,\N,\N,\N
15013,14,N,14,66,\N,\N,\N,\N
15014,4,N,15,66,\N,\N,\N,\N
15015,24,N,16,65,\N,\N,\N,\N
15016,19,R,17,52,\N,\N,\N,\N
15017,20,R,18,35,\N,\N,\N,\N
15018,17,R,19,26,\N,\N,\N,\N
15019,22,R,20,14,\N,\N,\N,\N
15020,16,R,21,4,\N,\N,\N,\N
15021,25,R,22,3,\N,\N,\N,\N
15022,15,R,23,2,\N,\N,\N,\N
15023,8,R,24,2,\N,\N,\N,\N
15024,10,R,25,2,\N,\N,\N,\N
15025,1,1,1,75,1:48:18.7,6498700,\N,\N
15026,4,2,2,75,+42.7,6541400,\N,\N
15027,20,3,3,75,+1:13.1,6571800,\N,\N
15028,6,4,4,74,\N,\N,\N,\N
15029,15,5,5,74,\N,\N,\N,\N
15030,5,6,6,74,\N,\N,\N,\N
15031,12,7,7,74,\N,\N,\N,\N
15032,11,8,8,73,\N,\N,\N,\N
15033,14,9,9,69,\N,\N,\N,\N
15034,17,10,10,69,\N,\N,\N,\N
15035,24,11,11,69,\N,\N,\N,\N
15036,7,12,12,69,\N,\N,\N,\N
15037,18,R,13,66,\N,\N,\N,\N
15038,23,R,14,63,\N,\N,\N,\N
15039,2,R,15,56,\N,\N,\N,\N
15040,3,R,16,47,\N,\N,\N,\N
15041,16,R,17,28,\N,\N,\N,\N
15042,25,R,18,27,\N,\N,\N,\N
15043,9,R,19,25,\N,\N,\N,\N
15044,19,R,20,23,\N,\N,\N,\N
15045,21,R,21,17,\N,\N,\N,\N
15046,10,R,22,13,\N,\N,\N,\N
15047,5,1,1,70,1:42:13.43,6133430,\N,\N
15048,6,2,2,70,+31.84,6165270,\N,\N
15049,1,3,3,70,+2:02.79,6256220,\N,\N
15050,9,4,4,69,\N,\N,\N,\N
15051,21,5,5,69,\N,\N,\N,\N
15052,22,6,6,67,\N,\N,\N,\N
15053,7,7,7,67,\N,\N,\N,\N
15054,24,8,8,66,\N,\N,\N,\N
15055,12,9,9,65,\N,\N,\N,\N
15056,19,10,10,63,\N,\N,\N,\N
15057,15,11,11,63,\N,\N,\N,\N
15058,14,R,12,60,\N,\N,\N,\N
15059,20,N,13,56,\N,\N,\N,\N
15060,11,R,14,46,\N,\N,\N,\N
15061,2,R,15,42,\N,\N,\N,\N
15062,8,R,16,33,\N,\N,\N,\N
15063,25,R,17,16,\N,\N,\N,\N
15064,10,R,18,14,\N,\N,\N,\N
15065,16,R,19,13,\N,\N,\N,\N
15066,17,R,20,11,\N,\N,\N,\N
15067,3,R,21,6,\N,\N,\N,\N
15068,26,R,22,6,\N,\N,\N,\N
15069,23,R,23,4,\N,\N,\N,\N
15070,5,1,1,78,1:57:44.3,7064300,\N,\N
15071,1,2,2,78,+1.3,7065600,\N,\N
15072,2,3,3,77,\N,\N,\N,\N
15073,6,4,4,77,\N,\N,\N,\N
15074,8,5,5,76,\N,\N,\N,\N
15075,7,6,6,76,\N,\N,\N,\N
15076,9,7,7,75,\N,\N,\N,\N
15077,23,8,8,75,\N,\N,\N,\N
15078,27,9,9,73,\N,\N,\N,\N
15079,17,10,10,72,\N,\N,\N,\N
15080,11,11,11,71,\N,\N,\N,\N
15081,14,R,12,67,\N,\N,\N,\N
15082,12,R,13,62,\N,\N,\N,\N
15083,4,R,14,58,\N,\N,\N,\N
15084,10,R,15,46,\N,\N,\N,\N
15085,3,R,16,44,\N,\N,\N,\N
15086,25,R,17,41,\N,\N,\N,\N
15087,20,R,18,39,\N,\N,\N,\N
15088,24,R,19,31,\N,\N,\N,\N
15089,18,R,20,31,\N,\N,\N,\N
15090,26,R,21,30,\N,\N,\N,\N
15091,21,R,22,24,\N,\N,\N,\N
15092,22,R,23,22,\N,\N,\N,\N
15093,19,R,24,15,\N,\N,\N,\N
15094,15,R,25,3,\N,\N,\N,\N
15095,7,1,1,80,1:56:46.049,7006049,\N,\N
15096,2,2,2,80,+4.039,7010088,\N,\N
15097,6,3,3,80,+14.667,7020716,\N,\N
15098,10,4,4,80,+18.068,7024117,\N,\N
15099,5,5,5,80,+25.998,7032047,\N,\N
15100,3,6,6,79,\N,\N,\N,\N
15101,8,7,7,79,\N,\N,\N,\N
15102,15,8,8,78,\N,\N,\N,\N
15103,19,9,9,77,\N,\N,\N,\N
15104,24,10,10,77,\N,\N,\N,\N
15105,25,11,11,77,\N,\N,\N,\N
15106,1,12,12,76,\N,\N,\N,\N
15107,21,13,13,75,\N,\N,\N,\N
15108,16,14,14,74,\N,\N,\N,\N
15109,20,R,15,57,\N,\N,\N,\N
15110,17,R,16,50,\N,\N,\N,\N
15111,23,R,17,41,\N,\N,\N,\N
15112,14,R,18,38,\N,\N,\N,\N
15113,12,R,19,16,\N,\N,\N,\N
15114,11,R,20,0,\N,\N,\N,\N
15115,27,R,21,0,\N,\N,\N,\N
15116,2,1,1,54,1:41:36.52,6096520,\N,\N
15117,6,2,2,54,+40.92,6137440,\N,\N
15118,10,3,3,54,+46.48,6143000,\N,\N
15119,5,4,4,54,+46.93,6143450,\N,\N
15120,3,5,5,54,+48.90,6145420,\N,\N
15121,27,6,6,54,+1:22.54,6179060,\N,\N
15122,4,7,7,54,+1:29.19,6185710,\N,\N
15123,7,8,8,54,+1:29.53,6186050,\N,\N
15124,21,9,9,54,+1:45.76,6202280,\N,\N
15125,12,10,10,53,\N,\N,\N,\N
15126,20,11,11,53,\N,\N,\N,\N
15127,19,12,12,53,\N,\N,\N,\N
15128,24,13,13,51,\N,\N,\N,\N
15129,25,14,14,51,\N,\N,\N,\N
15130,29,15,15,51,\N,\N,\N,\N
15131,11,16,16,50,\N,\N,\N,\N
15132,8,R,17,43,\N,\N,\N,\N
15133,1,R,18,41,\N,\N,\N,\N
15134,23,R,19,29,\N,\N,\N,\N
15135,9,R,20,28,\N,\N,\N,\N
15136,15,R,21,20,\N,\N,\N,\N
15137,16,R,22,16,\N,\N,\N,\N
15138,26,R,23,16,\N,\N,\N,\N
15139,14,R,24,7,\N,\N,\N,\N
15140,17,R,25,0,\N,\N,\N,\N
15141,8,1,1,67,1:29:18.5,5358500,\N,\N
15142,2,2,2,67,+2.8,5361300,\N,\N
15143,7,3,3,67,+3.0,5361500,\N,\N
15144,27,4,4,67,+3.4,5361900,\N,\N
15145,6,5,5,67,+36.6,5395100,\N,\N
15146,10,6,6,67,+44.7,5403200,\N,\N
15147,19,7,7,67,+1:11.7,5430200,\N,\N
15148,3,8,8,67,+1:17.4,5435900,\N,\N
15149,25,9,9,66,\N,\N,\N,\N
15150,5,10,10,66,\N,\N,\N,\N
15151,15,11,11,65,\N,\N,\N,\N
15152,21,12,12,63,\N,\N,\N,\N
15153,28,13,13,61,\N,\N,\N,\N
15154,11,R,14,44,\N,\N,\N,\N
15155,1,R,15,36,\N,\N,\N,\N
15156,29,R,16,36,\N,\N,\N,\N
15157,12,R,17,24,\N,\N,\N,\N
15158,22,R,18,6,\N,\N,\N,\N
15159,30,R,19,0,\N,\N,\N,\N
15160,23,R,20,0,\N,\N,\N,\N
15161,31,R,21,0,\N,\N,\N,\N
15162,24,R,22,0,\N,\N,\N,\N
15163,20,R,23,0,\N,\N,\N,\N
15164,9,R,24,0,\N,\N,\N,\N
15165,14,R,25,0,\N,\N,\N,\N
15166,16,R,26,0,\N,\N,\N,\N
15167,17,R,27,0,\N,\N,\N,\N
15168,26,R,28,0,\N,\N,\N,\N
15169,18,R,29,0,\N,\N,\N,\N
15170,5,1,1,72,1:39:12.45,5952450,\N,\N
15171,6,2,2,72,+15.83,5968280,\N,\N
15172,27,3,3,72,+1:03.01,6015460,\N,\N
15173,8,4,4,72,+1:09.13,6021580,\N,\N
15174,20,5,5,72,+1:13.37,6025820,\N,\N
15175,26,6,6,70,\N,\N,\N,\N
15176,24,7,7,69,\N,\N,\N,\N
15177,19,8,8,68,\N,\N,\N,\N
15178,25,9,9,68,\N,\N,\N,\N
15179,16,10,10,67,\N,\N,\N,\N
15180,2,11,11,66,\N,\N,\N,\N
15181,12,N,12,56,\N,\N,\N,\N
15182,21,R,13,52,\N,\N,\N,\N
15183,23,R,14,52,\N,\N,\N,\N
15184,7,R,15,31,\N,\N,\N,\N
15185,11,R,16,27,\N,\N,\N,\N
15186,22,R,17,22,\N,\N,\N,\N
15187,10,R,18,9,\N,\N,\N,\N
15188,18,R,19,8,\N,\N,\N,\N
15189,14,R,20,7,\N,\N,\N,\N
15190,1,R,21,2,\N,\N,\N,\N
15191,15,R,22,2,\N,\N,\N,\N
15192,17,R,23,1,\N,\N,\N,\N
15193,28,W,24,0,\N,\N,\N,\N
15194,5,1,1,14,1:42:03.0,6123000,\N,\N
15195,6,2,2,14,+1.6,6124600,\N,\N
15196,30,3,3,14,+41.2,6164200,\N,\N
15197,24,4,4,14,+53.8,6176800,\N,\N
15198,11,5,5,14,+1:19.9,6202900,\N,\N
15199,1,6,6,14,+1:24.3,6207300,\N,\N
15200,31,7,7,14,+1:25.2,6208200,\N,\N
15201,17,8,8,14,+1:25.7,6208700,\N,\N
15202,8,9,9,14,+2:11.8,6254800,\N,\N
15203,26,10,10,14,+2:22.5,6265500,\N,\N
15204,9,11,11,14,+3:27.3,6330300,\N,\N
15205,7,12,12,14,+3:38.7,6341700,\N,\N
15206,12,13,13,14,+3:49.0,6352000,\N,\N
15207,23,14,14,13,\N,\N,\N,\N
15208,18,15,15,13,\N,\N,\N,\N
15209,15,16,16,13,\N,\N,\N,\N
15210,10,R,17,7,\N,\N,\N,\N
15211,19,R,18,7,\N,\N,\N,\N
15212,16,R,19,5,\N,\N,\N,\N
15213,20,R,20,4,\N,\N,\N,\N
15214,21,R,21,1,\N,\N,\N,\N
15215,2,R,22,0,\N,\N,\N,\N
15216,2,1,1,54,1:28:48.78,5328780,\N,\N
15217,5,2,2,54,+9.01,5337790,\N,\N
15218,24,3,3,54,+46.64,5375420,\N,\N
15219,10,4,4,54,+47.91,5376690,\N,\N
15220,20,5,5,54,+1:21.30,5410080,\N,\N
15221,19,6,6,54,+1:38.40,5427180,\N,\N
15222,4,7,7,53,\N,\N,\N,\N
15223,7,8,8,53,\N,\N,\N,\N
15224,26,9,9,52,\N,\N,\N,\N
15225,23,10,10,49,\N,\N,\N,\N
15226,1,R,11,48,\N,\N,\N,\N
15227,25,N,12,44,\N,\N,\N,\N
15228,18,R,13,37,\N,\N,\N,\N
15229,28,R,14,34,\N,\N,\N,\N
15230,11,R,15,31,\N,\N,\N,\N
15231,12,R,16,28,\N,\N,\N,\N
15232,16,R,17,23,\N,\N,\N,\N
15233,9,R,18,21,\N,\N,\N,\N
15234,17,R,19,9,\N,\N,\N,\N
15235,6,R,20,6,\N,\N,\N,\N
15236,27,R,21,3,\N,\N,\N,\N
15237,8,R,22,0,\N,\N,\N,\N
15238,15,R,23,0,\N,\N,\N,\N
15239,2,1,1,55,1:29:17.0,5357000,\N,\N
15240,1,2,2,55,+0.8,5357800,\N,\N
15241,8,3,3,55,+28.8,5385800,\N,\N
15242,5,4,4,55,+33.2,5390200,\N,\N
15243,6,5,5,55,+46.2,5403200,\N,\N
15244,10,6,6,55,+59.8,5416800,\N,\N
15245,23,7,7,55,+1:28.7,5445700,\N,\N
15246,3,8,8,54,\N,\N,\N,\N
15247,29,9,9,54,\N,\N,\N,\N
15248,16,10,10,54,\N,\N,\N,\N
15249,17,11,11,54,\N,\N,\N,\N
15250,9,12,12,54,\N,\N,\N,\N
15251,20,13,13,54,\N,\N,\N,\N
15252,12,14,14,54,\N,\N,\N,\N
15253,7,15,15,53,\N,\N,\N,\N
15254,25,N,16,44,\N,\N,\N,\N
15255,15,R,17,34,\N,\N,\N,\N
15256,21,R,18,33,\N,\N,\N,\N
15257,19,R,19,30,\N,\N,\N,\N
15258,24,R,20,17,\N,\N,\N,\N
15259,26,R,21,14,\N,\N,\N,\N
15260,28,R,22,10,\N,\N,\N,\N
15261,11,R,23,6,\N,\N,\N,\N
15262,4,R,24,2,\N,\N,\N,\N
15263,27,W,25,0,\N,\N,\N,\N
15264,8,1,1,80,1:59:04.083,7144083,\N,\N
15265,1,2,2,80,+32.734,7176817,\N,\N
15266,17,3,3,80,+34.505,7178588,\N,\N
15267,20,4,4,80,+36.514,7180597,\N,\N
15268,5,5,5,79,\N,\N,\N,\N
15269,25,6,6,79,\N,\N,\N,\N
15270,27,7,7,78,\N,\N,\N,\N
15271,10,8,8,78,\N,\N,\N,\N
15272,23,9,9,78,\N,\N,\N,\N
15273,29,10,10,77,\N,\N,\N,\N
15274,11,11,11,77,\N,\N,\N,\N
15275,9,12,12,76,\N,\N,\N,\N
15276,7,13,13,75,\N,\N,\N,\N
15277,26,14,14,75,\N,\N,\N,\N
15278,4,15,15,75,\N,\N,\N,\N
15279,12,16,16,73,\N,\N,\N,\N
15280,16,17,17,73,\N,\N,\N,\N
15281,24,18,18,72,\N,\N,\N,\N
15282,18,N,19,71,\N,\N,\N,\N
15283,28,N,20,68,\N,\N,\N,\N
15284,21,R,21,62,\N,\N,\N,\N
15285,0,R,22,32,\N,\N,\N,\N
15286,6,R,23,32,\N,\N,\N,\N
15287,15,R,24,20,\N,\N,\N,\N
15288,2,R,25,16,\N,\N,\N,\N
15289,19,R,26,5,\N,\N,\N,\N
15290,2,1,1,59,1:41:15.779,6075779,\N,\N
15291,27,2,2,59,+0.668,6076447,\N,\N
15292,10,3,3,59,+22.930,6098709,\N,\N
15293,7,4,4,59,+50.226,6126005,\N,\N
15294,8,5,5,59,+1:20.367,6156146,\N,\N
15295,1,6,6,59,+1:47.945,6183724,\N,\N
15296,26,7,7,58,\N,\N,\N,\N
15297,19,8,8,58,\N,\N,\N,\N
15298,20,9,9,58,\N,\N,\N,\N
15299,15,10,10,58,\N,\N,\N,\N
15300,18,11,11,57,\N,\N,\N,\N
15301,25,12,12,57,\N,\N,\N,\N
15302,12,13,13,57,\N,\N,\N,\N
15303,16,14,14,57,\N,\N,\N,\N
15304,17,15,15,55,\N,\N,\N,\N
15305,4,16,16,55,\N,\N,\N,\N
15306,11,N,17,52,\N,\N,\N,\N
15307,0,R,18,39,\N,\N,\N,\N
15308,30,R,19,35,\N,\N,\N,\N
15309,21,R,20,35,\N,\N,\N,\N
15310,23,R,21,34,\N,\N,\N,\N
15311,24,R,22,32,\N,\N,\N,\N
15312,9,R,23,7,\N,\N,\N,\N
15313,31,D,24,5,\N,\N,\N,\N
15314,28,R,25,0,\N,\N,\N,\N
15315,5,W,26,0,\N,\N,\N,\N
15316,29,W,27,0,\N,\N,\N,\N
15317,6,W,28,0,\N,\N,\N,\N
15318,21,1,1,95,1:57:59.1,7079100,\N,\N
15319,17,2,2,95,+25.96,7105060,\N,\N
15320,8,3,3,95,+59.39,7138490,\N,\N
15321,9,4,4,95,+1:06.72,7145820,\N,\N
15322,19,5,5,95,+1:09.11,7148210,\N,\N
15323,14,6,6,94,\N,\N,\N,\N
15324,2,7,7,93,\N,\N,\N,\N
15325,23,8,8,93,\N,\N,\N,\N
15326,3,9,9,93,\N,\N,\N,\N
15327,7,10,10,93,\N,\N,\N,\N
15328,15,11,11,93,\N,\N,\N,\N
15329,11,R,12,61,\N,\N,\N,\N
15330,22,R,13,59,\N,\N,\N,\N
15331,4,R,14,59,\N,\N,\N,\N
15332,18,R,15,49,\N,\N,\N,\N
15333,10,R,16,20,\N,\N,\N,\N
15334,20,R,17,11,\N,\N,\N,\N
15335,1,R,18,11,\N,\N,\N,\N
15336,12,D,19,8,\N,\N,\N,\N
15337,5,R,20,1,\N,\N,\N,\N
15338,6,R,21,1,\N,\N,\N,\N
15339,16,W,22,0,\N,\N,\N,\N
15340,12,1,1,79,1:45:49.1,6349100,\N,\N
15341,8,2,2,79,+14.1,6363200,\N,\N
15342,14,3,3,79,+25.8,6374900,\N,\N
15343,7,4,4,79,+38.5,6387600,\N,\N
15344,3,5,5,79,+49.0,6398100,\N,\N
15345,19,6,6,78,\N,\N,\N,\N
15346,4,7,7,78,\N,\N,\N,\N
15347,5,8,8,78,\N,\N,\N,\N
15348,2,9,9,78,\N,\N,\N,\N
15349,9,10,10,78,\N,\N,\N,\N
15350,21,11,11,78,\N,\N,\N,\N
15351,6,12,12,77,\N,\N,\N,\N
15352,25,13,13,77,\N,\N,\N,\N
